Unnamed: 0,ano,id_municipio,id_escola,localizacao,rede,atu_ei,atu_ef,atu_ef_anos_iniciais,atu_ef_anos_finais,atu_em,had_ei,had_ef,had_ef_anos_iniciais,had_ef_anos_finais,had_em,tdi_ef,tdi_ef_anos_iniciais,tdi_ef_anos_finais,tdi_em,taxa_aprovacao_ef,taxa_aprovacao_ef_anos_iniciais,taxa_aprovacao_ef_anos_finais,taxa_aprovacao_em,taxa_reprovacao_ef,taxa_reprovacao_ef_anos_iniciais,taxa_reprovacao_ef_anos_finais,taxa_reprovacao_em,taxa_abandono_ef,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,taxa_abandono_em,dsu_ei,dsu_ef,dsu_ef_anos_iniciais,dsu_ef_anos_finais,dsu_em
3105602,2014,3541406.0,35290488.0,urbana,privada,19.8,28.5,25.5,33.0,,4.0,4.9,4.7,5.2,,,,,,98.6,99.3,97.7,,1.4,0.7,2.3,,0.0,0.0,0.0,,100.0,96.3,93.3,100.0,
3105603,2014,2504009.0,25074890.0,urbana,municipal,,22.7,22.5,23.0,,,4.3,4.3,4.3,,30.9,37.8,17.4,,83.9,78.0,95.2,,14.5,22.0,0.0,,1.6,0.0,4.8,,,80.0,50.0,87.5,
3105604,2014,3134707.0,31187712.0,rural,municipal,,12.0,,,,,,,,,8.3,8.3,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,50.0,,50.0,
3105605,2014,5300108.0,53013336.0,urbana,estadual,12.4,,,,,5.0,,,,,,,,,,,,,,,,,,,,,85.7,,,,
3105606,2014,3300407.0,33101000.0,urbana,municipal,16.3,17.5,14.5,21.9,,4.0,4.7,4.0,5.3,,49.0,22.1,74.5,,69.3,90.1,48.7,,18.8,9.3,28.3,,11.9,0.6,23.0,,50.0,64.3,35.7,93.3,
3105607,2014,3144805.0,31009547.0,urbana,municipal,17.8,20.5,19.7,22.6,,4.6,4.5,4.5,4.5,,10.3,7.6,15.9,,91.5,93.0,88.6,,8.5,7.0,11.4,,0.0,0.0,0.0,,70.0,89.3,88.9,90.9,
3105608,2014,1301852.0,13102621.0,rural,municipal,25.0,19.9,19.7,20.1,,3.5,4.0,4.0,4.0,,37.4,31.3,46.8,,84.6,82.9,87.3,,10.1,11.8,7.5,,5.3,5.3,5.2,,66.7,78.9,71.4,90.0,
3105609,2014,4106902.0,41402421.0,urbana,privada,12.7,22.0,18.6,27.7,,4.3,4.3,4.3,4.4,,1.4,1.1,1.8,,98.6,97.8,99.4,,1.4,2.2,0.6,,0.0,0.0,0.0,,75.0,95.0,91.7,100.0,
3105610,2014,2101608.0,21118035.0,rural,municipal,,13.6,12.5,15.0,,,4.0,4.0,4.0,,21.1,22.0,20.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,25.0,0.0,50.0,
3105611,2014,1302603.0,13082949.0,urbana,municipal,,33.1,28.4,37.5,,,4.0,4.0,4.0,,39.5,29.7,46.5,,82.1,86.6,79.0,,13.6,10.0,16.2,,4.3,3.4,4.8,,,95.3,87.5,100.0,
3105612,2014,3201308.0,32034709.0,urbana,municipal,,21.7,20.3,23.0,,,4.5,4.5,4.5,,31.1,26.1,35.2,,82.7,89.4,77.3,,15.2,10.1,19.2,,2.1,0.5,3.5,,,96.7,100.0,94.7,
3105613,2014,4322608.0,43165516.0,urbana,estadual,16.0,18.2,17.0,19.7,,4.0,4.1,4.0,4.2,,27.5,13.7,42.8,,86.4,93.5,78.6,,11.2,4.5,18.6,,2.4,2.0,2.8,,100.0,77.8,62.5,90.0,
3105614,2014,2917508.0,29071933.0,rural,municipal,,22.1,21.7,22.8,,,4.2,4.0,4.5,,23.5,12.3,39.6,,82.2,90.5,70.1,,16.0,8.7,26.4,,1.8,0.8,3.5,,,43.8,14.3,66.7,
3105615,2014,3111606.0,31171671.0,urbana,estadual,,26.7,24.0,33.1,,,4.3,4.3,4.4,,2.5,1.0,5.2,,96.3,100.0,89.8,,3.2,0.0,8.8,,0.5,0.0,1.4,,,100.0,100.0,100.0,
3105616,2014,3303401.0,33443238.0,urbana,privada,,3.1,2.0,3.3,,,4.5,4.5,4.5,,12.0,,13.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,85.7,75.0,85.7,
3105617,2014,2504009.0,25123998.0,rural,estadual,,23.5,,23.5,21.3,,4.4,,4.4,4.5,,,,,81.7,,81.7,90.3,16.7,,16.7,8.1,1.6,,1.6,1.6,,86.7,,86.7,76.9
3105618,2014,3550308.0,35054008.0,urbana,municipal,,28.8,27.8,30.1,,,5.0,5.0,5.0,,4.5,2.4,7.0,,93.5,98.8,86.6,,5.9,0.9,12.2,,0.6,0.3,1.2,,,100.0,100.0,100.0,
3105619,2014,4307005.0,43057101.0,urbana,privada,15.7,19.0,18.0,20.7,24.7,4.0,4.1,4.0,4.3,7.3,3.3,2.8,4.0,2.9,96.7,97.2,96.0,97.6,3.3,2.8,4.0,2.4,0.0,0.0,0.0,0.0,40.0,90.3,85.0,95.2,100.0
3105620,2014,4117057.0,41103092.0,rural,estadual,12.0,18.3,16.5,22.0,12.0,4.4,4.4,4.4,4.4,4.4,51.4,40.2,68.2,50.0,72.2,74.6,68.6,76.0,27.8,25.4,31.4,24.0,0.0,0.0,0.0,0.0,20.0,60.7,52.9,73.3,71.4
3105621,2014,4305108.0,43043186.0,urbana,estadual,,24.5,23.4,25.6,28.9,,4.1,4.0,4.2,4.5,25.5,10.2,39.5,40.9,78.7,94.0,64.6,47.0,20.2,6.0,33.3,39.0,1.1,0.0,2.1,14.0,,73.9,62.5,80.0,84.2
3105622,2014,2108454.0,21253455.0,rural,municipal,10.0,12.7,,,,3.5,,,,,36.8,36.8,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,0.0,66.7,,66.7,
3105623,2014,2304004.0,23015675.0,rural,municipal,21.0,21.2,19.2,23.8,,4.0,4.0,4.0,4.0,,5.8,6.3,5.3,,98.9,100.0,97.9,,0.5,0.0,1.1,,0.6,0.0,1.0,,66.7,75.0,71.4,66.7,
3105624,2014,3302056.0,33162840.0,urbana,privada,11.4,17.0,20.0,9.5,,4.0,4.5,4.4,5.3,,3.4,2.0,10.5,,99.2,99.0,100.0,,0.8,1.0,0.0,,0.0,0.0,0.0,,57.1,57.1,50.0,66.7,
3105625,2014,3302502.0,33096937.0,urbana,privada,18.3,17.4,17.0,18.0,,4.5,4.5,4.5,4.5,,10.8,7.1,15.3,,95.5,100.0,90.1,,4.5,0.0,9.9,,0.0,0.0,0.0,,0.0,73.3,50.0,100.0,
3105626,2014,2103802.0,21126895.0,urbana,municipal,16.0,25.5,27.0,23.0,,4.3,4.3,4.3,4.3,,32.4,23.0,50.7,,86.2,87.9,82.8,,7.7,7.6,7.8,,6.1,4.5,9.4,,100.0,71.4,76.9,85.7,
3105627,2014,4305371.0,43150918.0,rural,estadual,,20.9,21.2,20.3,,,4.1,4.1,4.0,,60.7,53.5,74.6,,73.5,72.8,75.0,,15.8,21.6,4.0,,10.7,5.6,21.0,,,52.9,30.0,75.0,
3105628,2014,1714880.0,17008905.0,urbana,estadual,,29.1,,29.1,,,4.3,,4.3,,25.8,,25.8,,89.9,,89.9,,10.1,,10.1,,0.0,,0.0,,,100.0,,100.0,
3105629,2014,3205002.0,32080735.0,urbana,estadual,,30.1,,30.1,,,5.2,,5.2,,,,,,75.4,,75.4,,18.8,,18.8,,5.8,,5.8,,,100.0,,100.0,
3105630,2014,3300209.0,33026440.0,urbana,estadual,,29.0,,29.0,27.5,,5.3,,5.3,5.3,51.7,,51.7,38.2,93.1,,93.1,88.6,6.9,,6.9,10.8,0.0,,0.0,0.6,,100.0,,100.0,100.0
3105631,2014,3552205.0,35016330.0,urbana,estadual,,32.1,,32.1,37.1,,5.1,,5.1,4.6,5.9,,5.9,7.2,97.8,,97.8,93.1,2.2,,2.2,6.9,0.0,,0.0,0.0,,95.5,,95.5,96.0
3105632,2014,2105476.0,21114935.0,rural,estadual,,15.4,12.3,18.5,14.0,,3.7,4.0,3.4,3.0,81.1,58.1,96.4,,97.3,100.0,95.4,100.0,1.6,0.0,2.8,0.0,1.1,0.0,1.8,0.0,,22.2,25.0,20.0,100.0
3105633,2014,1500107.0,15064964.0,rural,municipal,18.0,22.3,,,,4.1,,,,,38.8,38.8,,,82.8,82.8,,,17.2,17.2,,,0.0,0.0,,,50.0,33.3,,33.3,
3105634,2014,4202404.0,42124620.0,urbana,municipal,19.0,23.6,21.2,26.8,,4.0,4.0,4.0,4.0,,11.3,8.3,14.5,,89.3,92.7,85.7,,10.5,7.3,13.9,,0.2,0.0,0.4,,100.0,86.2,83.3,94.4,
3105635,2014,1503705.0,15112217.0,rural,municipal,,15.0,,13.0,,,3.9,,3.9,,45.1,23.3,57.7,,92.2,96.4,89.8,,3.9,3.6,4.1,,3.9,0.0,6.1,,,85.7,50.0,91.7,
3105636,2014,3304557.0,33124973.0,urbana,privada,12.4,13.8,15.4,9.8,,4.0,4.1,4.0,4.5,,10.9,9.1,17.9,,,,,,,,,,,,,,20.0,61.5,50.0,87.5,
3105637,2014,1500602.0,15140463.0,urbana,privada,14.1,23.8,20.2,26.1,27.8,4.6,4.4,4.2,4.5,4.5,6.5,5.9,6.7,3.6,97.4,97.0,97.5,96.3,1.3,2.0,1.0,2.8,1.3,1.0,1.5,0.9,14.3,47.4,0.0,69.2,72.7
3105638,2012,2933604.0,29042828.0,rural,municipal,,14.5,,,,,,,,,16.7,16.7,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,
3105639,2012,3136579.0,31239038.0,rural,municipal,,3.0,,,,,,,,,,,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,
3105640,2012,3201506.0,32012179.0,rural,municipal,,8.0,,,,,,,,,,,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,100.0,100.0,,
3105641,2012,3306107.0,33036535.0,rural,municipal,,14.0,,,,,,,,,50.0,50.0,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,
3105642,2012,1100205.0,11002662.0,urbana,privada,14.0,17.2,17.2,,,4.0,4.0,4.0,,,1.2,1.2,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,100.0,42.9,42.9,,
3105643,2013,1506807.0,15156753.0,urbana,municipal,26.0,32.8,29.7,34.1,,4.3,4.6,4.3,4.8,,30.5,30.9,30.4,,89.9,87.0,91.0,,10.1,13.0,9.0,,0.0,0.0,0.0,,0.0,76.0,20.0,90.0,
3105644,2013,2108702.0,21107874.0,rural,municipal,15.3,15.6,18.7,9.3,,3.5,3.8,3.9,3.3,,63.6,60.7,75.0,,91.2,95.5,74.1,,2.2,1.8,3.7,,6.6,2.7,22.2,,0.0,0.0,0.0,0.0,
3105645,2013,2602902.0,26153734.0,urbana,municipal,,33.7,28.5,34.8,,,4.4,4.0,4.4,,36.1,29.8,37.1,,73.6,84.5,71.8,,19.0,11.8,20.1,,7.4,3.7,8.1,,,86.2,50.0,92.0,
3105646,2013,3159902.0,31134490.0,urbana,estadual,,31.1,,31.2,,,4.4,,4.4,,34.3,,34.3,,94.0,,94.0,,1.3,,1.3,,4.7,,4.7,,,100.0,,100.0,
3105647,2013,3503208.0,35021957.0,urbana,estadual,,26.1,,26.1,28.7,,5.3,,5.3,5.3,8.5,,8.5,14.4,97.5,,97.5,89.6,1.3,,1.3,4.4,1.2,,1.2,6.0,,95.0,,95.0,94.7
3105648,2013,3513702.0,35290191.0,urbana,municipal,,30.2,,30.2,,,5.0,,5.0,,12.3,,12.3,,91.5,,91.5,,8.5,,8.5,,0.0,,0.0,,,100.0,,100.0,
3105649,2013,3514304.0,35024533.0,urbana,estadual,,25.5,,25.5,32.2,,5.3,,5.3,5.3,9.8,,9.8,16.1,97.7,,97.7,87.9,2.3,,2.3,7.1,0.0,,0.0,5.0,,100.0,,100.0,100.0
3105650,2013,3526704.0,35070269.0,urbana,estadual,,32.1,,32.1,30.0,,5.3,,5.3,5.3,15.0,,15.0,15.0,84.3,,84.3,73.3,10.0,,10.0,14.8,5.7,,5.7,11.9,,100.0,,100.0,100.0
3105651,2013,3548708.0,35009313.0,urbana,estadual,,28.9,,28.9,,,9.5,,9.5,,4.8,,4.8,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,,100.0,,100.0,
3105652,2013,4112751.0,41065107.0,urbana,estadual,,14.2,,14.2,11.3,,4.3,,4.3,4.3,16.9,,16.9,17.6,84.3,,84.3,86.2,8.6,,8.6,9.2,7.1,,7.1,4.6,,100.0,,100.0,100.0
3105653,2013,5106232.0,51091593.0,rural,estadual,,17.8,,17.8,15.7,,4.0,,4.0,4.0,18.3,,18.3,29.8,95.6,,95.6,72.5,0.0,,0.0,10.0,4.4,,4.4,17.5,,100.0,,100.0,100.0
3105654,2013,3303500.0,33061769.0,urbana,estadual,,28.8,,27.5,23.4,,5.3,,5.3,5.1,46.3,,46.3,24.9,90.7,,90.7,90.7,9.3,,9.3,9.3,0.0,,0.0,0.0,,97.4,,97.4,100.0
3105655,2013,1504802.0,15008126.0,urbana,municipal,,29.8,24.8,34.9,,,4.4,4.0,4.8,,39.2,34.8,42.3,,85.5,84.0,86.5,,11.7,14.4,9.7,,2.8,1.6,3.8,,,90.0,85.7,85.7,
3105656,2013,3304557.0,33074348.0,urbana,municipal,,27.7,,28.4,,,4.5,,4.5,,41.2,,41.2,,79.7,,79.7,,10.9,,10.9,,9.4,,9.4,,,100.0,,100.0,
3105657,2013,3304557.0,33116741.0,urbana,privada,11.3,7.2,6.4,8.3,,4.0,3.9,4.0,3.8,,20.0,9.4,30.3,,,,,,,,,,,,,,0.0,54.5,0.0,85.7,
3105658,2013,3550308.0,35165335.0,urbana,privada,,8.0,,8.0,17.0,,5.5,,5.5,5.5,37.5,,37.5,15.7,86.2,,86.2,89.3,13.8,,13.8,10.7,0.0,,0.0,0.0,,100.0,,100.0,100.0
3105659,2013,2304202.0,23163119.0,urbana,municipal,23.5,21.3,20.3,23.4,,4.0,4.0,4.0,4.0,,19.7,12.8,31.6,,90.7,95.5,82.5,,6.5,2.5,13.3,,2.8,2.0,4.2,,100.0,86.7,75.0,100.0,
3105660,2013,3155702.0,31339490.0,urbana,municipal,,20.9,18.9,22.9,,,4.5,4.5,4.5,,17.5,6.9,26.2,,94.1,98.9,89.9,,5.2,0.5,9.2,,0.7,0.6,0.9,,,91.7,100.0,84.6,
3105661,2013,2111300.0,21019720.0,urbana,privada,23.5,28.4,24.7,34.1,,4.4,4.3,4.2,4.5,,0.9,0.7,1.2,,99.3,100.0,98.4,,0.7,0.0,1.6,,0.0,0.0,0.0,,83.3,90.4,84.0,96.6,
3105662,2013,2303105.0,23017813.0,rural,municipal,10.5,11.5,10.0,12.0,,4.0,4.0,4.0,4.0,,14.1,9.1,18.8,,96.6,100.0,93.8,,3.4,0.0,6.2,,0.0,0.0,0.0,,0.0,44.4,33.3,50.0,
3105663,2013,2801306.0,28014103.0,urbana,privada,25.8,23.7,22.7,25.6,30.3,4.3,4.5,4.5,4.5,4.5,5.9,3.5,10.2,6.6,97.7,99.1,95.2,92.3,2.3,0.9,4.8,7.7,0.0,0.0,0.0,0.0,75.0,90.5,90.9,90.0,90.0
3105664,2013,3519600.0,35047491.0,urbana,estadual,,29.4,23.9,33.6,27.5,,5.2,5.0,5.3,5.3,7.0,4.7,8.2,5.5,96.6,97.2,96.3,88.2,2.3,2.3,2.2,3.9,1.1,0.5,1.5,7.9,,94.3,87.5,100.0,100.0
3105665,2013,4122651.0,41040120.0,rural,estadual,,9.0,,9.0,,,4.2,,4.2,,19.4,,19.4,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,,92.3,,92.3,
3105666,2013,4313201.0,43091652.0,urbana,municipal,14.3,19.7,19.8,19.5,,4.0,4.2,4.0,4.5,,8.5,5.1,12.8,,96.5,97.9,94.6,,3.5,2.1,5.4,,0.0,0.0,0.0,,100.0,88.2,77.8,100.0,
3105667,2013,2302057.0,23001739.0,urbana,municipal,,28.6,24.2,35.2,,,4.0,4.0,4.0,,19.9,10.5,29.5,,91.8,93.1,90.5,,7.2,6.9,7.5,,1.0,0.0,2.0,,,54.5,57.1,46.2,
3105668,2013,1507953.0,15584070.0,urbana,privada,26.0,22.6,20.6,25.1,29.0,4.3,4.5,4.3,4.8,4.8,5.3,3.8,6.8,10.3,93.1,96.7,89.3,98.9,5.2,1.1,9.5,1.1,1.7,2.2,1.2,0.0,0.0,66.7,30.0,93.3,90.9
3105669,2013,4312401.0,43087752.0,urbana,estadual,,23.3,22.2,24.8,,,4.3,4.1,4.5,,24.3,18.0,31.3,,90.4,94.8,85.4,,9.6,5.2,14.6,,0.0,0.0,0.0,,,73.3,60.0,80.0,
3105670,2013,3161304.0,31165051.0,urbana,municipal,18.6,20.6,19.6,22.1,,4.4,4.4,4.4,4.5,,23.7,19.5,29.2,,96.2,99.3,92.1,,2.3,0.0,5.4,,1.5,0.7,2.5,,57.1,72.7,57.1,100.0,
3105671,2013,1302405.0,13047566.0,rural,municipal,,15.2,,13.0,,,4.0,,4.0,,53.9,39.5,68.4,,86.7,86.8,86.5,,5.3,7.9,2.7,,8.0,5.3,10.8,,,57.1,,57.1,
3105672,2013,3552809.0,35081486.0,urbana,municipal,,27.7,27.3,28.8,,,4.9,5.0,4.5,,3.4,2.3,6.3,,97.4,98.3,95.1,,2.6,1.7,4.9,,0.0,0.0,0.0,,,89.3,85.7,100.0,
3105673,2013,4110805.0,41372301.0,urbana,estadual,,27.0,,27.0,26.1,,4.3,,4.3,4.2,32.3,,32.3,33.8,78.1,,78.1,70.0,21.9,,21.9,22.5,0.0,,0.0,7.5,,84.2,,84.2,96.6
3105674,2013,2614857.0,26169207.0,urbana,municipal,,33.7,29.8,43.9,,,4.6,4.5,4.6,,34.5,27.1,44.2,,84.2,87.2,80.5,,11.0,10.8,11.4,,4.8,2.0,8.1,,,37.9,20.0,53.3,
3105675,2013,1200203.0,12026557.0,urbana,municipal,23.8,,,,,4.0,,,,,,,,,,,,,,,,,,,,,58.3,,,,
3105676,2013,1501402.0,15543285.0,urbana,municipal,22.3,,,,,10.0,,,,,,,,,,,,,,,,,,,,,91.7,,,,
3105677,2013,2100154.0,21259500.0,rural,estadual,,,,,27.0,,,,,3.9,,,,64.2,,,,73.2,,,,6.1,,,,20.7,,,,,83.3
3105678,2013,2102408.0,21003971.0,rural,municipal,14.5,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3105679,2013,2103208.0,21139814.0,urbana,municipal,18.3,,,,,4.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3105680,2013,2112852.0,21241767.0,urbana,municipal,19.4,,,,,4.3,,,,,,,,,,,,,,,,,,,,,60.0,,,,
3105681,2013,2302800.0,23260319.0,urbana,municipal,16.3,,,,,4.0,,,,,,,,,,,,,,,,,,,,,71.4,,,,
3105682,2013,2307650.0,23287012.0,urbana,privada,14.5,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3105683,2013,2314003.0,23545712.0,urbana,estadual,,,,,41.2,,,,,10.0,,,,5.9,,,,99.6,,,,0.4,,,,0.0,,,,,84.6
3105684,2013,2504009.0,25111469.0,urbana,municipal,28.7,,,,,10.3,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3105685,2013,2514602.0,25023187.0,urbana,estadual,,,,,19.2,,,,,4.8,,,,17.4,,,,91.2,,,,3.5,,,,5.3,,,,,53.8
3105686,2013,2604809.0,26146169.0,urbana,municipal,12.5,,,,,8.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3105687,2013,2611101.0,26181479.0,urbana,privada,20.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3105688,2013,2611101.0,26182289.0,urbana,privada,5.0,,,,,10.6,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3105689,2013,2614501.0,26064618.0,urbana,estadual,,,,,30.8,,,,,9.5,,,,13.4,,,,90.6,,,,9.4,,,,0.0,,,,,100.0
3105690,2013,2902708.0,29863724.0,urbana,estadual,,,,,20.0,,,,,4.8,,,,30.0,,,,75.0,,,,25.0,,,,0.0,,,,,50.0
3105691,2013,2930709.0,29437431.0,urbana,municipal,19.5,,,,,4.0,,,,,,,,,,,,,,,,,,,,,42.9,,,,
3105692,2013,3106200.0,31257567.0,urbana,privada,24.0,,,,,10.5,,,,,,,,,,,,,,,,,,,,,33.3,,,,
3105693,2013,3136702.0,31335762.0,urbana,privada,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3105694,2013,3138401.0,31284327.0,urbana,privada,15.8,,,,,9.5,,,,,,,,,,,,,,,,,,,,,43.8,,,,
3105695,2013,3141702.0,31265080.0,urbana,municipal,27.0,,,,,4.4,,,,,,,,,,,,,,,,,,,,,75.0,,,,
3105696,2013,3155405.0,31069507.0,urbana,estadual,,,,,27.1,,,,,4.3,,,,29.1,,,,78.9,,,,14.2,,,,6.9,,,,,85.0
3105697,2013,3302700.0,33054452.0,urbana,municipal,14.3,,,,,9.0,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3105698,2013,3303906.0,33118442.0,urbana,municipal,11.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3105699,2013,3306305.0,33135908.0,urbana,privada,18.5,,,,,10.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3105700,2013,3503307.0,35232348.0,urbana,municipal,14.3,,,,,10.5,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3105701,2013,3525904.0,35197919.0,urbana,privada,4.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3105702,2013,3530706.0,35060744.0,urbana,municipal,19.7,,,,,4.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3105703,2013,3537107.0,35077847.0,urbana,municipal,11.3,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
3105704,2013,3547304.0,35437876.0,urbana,municipal,24.7,,,,,10.0,,,,,,,,,,,,,,,,,,,,,76.9,,,,
3105705,2013,3549904.0,35090177.0,urbana,municipal,23.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3105706,2016,1501808.0,15555925.0,rural,municipal,24.0,23.2,,18.3,,4.0,4.3,,4.3,,56.0,32.8,81.8,,76.9,64.5,90.9,,20.5,33.9,5.5,,2.6,1.6,3.6,,0.0,66.7,,66.7,
3105707,2016,1702109.0,17005345.0,urbana,estadual,,39.5,,39.5,25.4,,4.3,,4.3,4.3,34.2,,34.2,35.4,88.0,,88.0,86.2,9.3,,9.3,9.9,2.7,,2.7,3.9,,86.7,,86.7,84.6
3105708,2016,2105104.0,21266620.0,rural,municipal,,20.6,,20.6,,,4.0,,4.0,,23.3,,23.3,,88.6,,88.6,,4.8,,4.8,,6.6,,6.6,,,66.7,,66.7,
3105709,2016,2609600.0,26114984.0,urbana,municipal,,23.5,29.0,22.9,,,4.7,4.5,4.7,,32.2,41.4,31.0,,61.1,78.6,58.9,,28.6,14.3,30.4,,10.3,7.1,10.7,,,100.0,100.0,100.0,
3105710,2016,2910404.0,29281911.0,urbana,municipal,,23.9,,23.9,,,4.0,,4.0,,54.8,,54.8,,61.8,,61.8,,26.7,,26.7,,11.5,,11.5,,,81.8,,81.8,
3105711,2016,2913606.0,29302390.0,urbana,municipal,,20.0,,20.0,,,4.3,,4.3,,48.5,,48.5,,70.4,,70.4,,17.9,,17.9,,11.7,,11.7,,,100.0,,100.0,
3105712,2016,2927408.0,29187770.0,urbana,estadual,,25.2,27.1,23.3,,,4.5,4.5,4.5,,53.2,50.9,55.8,,76.8,81.3,71.8,,18.8,17.1,20.7,,4.4,1.6,7.5,,,95.5,83.3,100.0,
3105713,2016,2928208.0,29016274.0,rural,municipal,14.0,15.1,14.4,15.5,,4.0,4.0,4.0,4.0,,42.3,16.7,57.3,,82.1,87.5,78.9,,15.9,11.1,18.7,,2.0,1.4,2.4,,25.0,17.6,28.6,21.4,
3105714,2016,2930709.0,29201047.0,urbana,municipal,,26.1,,26.1,,,4.1,,4.1,,51.1,,51.1,,67.5,,67.5,,21.6,,21.6,,10.9,,10.9,,,91.7,,91.7,
3105715,2016,3104106.0,31136875.0,urbana,estadual,,28.9,,28.9,28.4,,4.4,,4.4,4.4,24.6,,24.6,34.2,79.3,,79.3,82.2,11.6,,11.6,4.6,9.1,,9.1,13.2,,95.2,,95.2,94.4
3105716,2016,3131208.0,31323012.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105717,2016,3300803.0,33153728.0,urbana,privada,,15.2,10.8,18.8,16.3,,4.9,4.0,5.3,5.3,16.2,18.5,15.0,20.4,94.5,92.3,95.5,93.5,5.5,7.7,4.5,4.3,0.0,0.0,0.0,2.2,,66.7,28.6,75.0,88.9
3105718,2016,3518800.0,35908459.0,urbana,estadual,,30.1,,30.1,33.0,,5.0,,5.0,4.8,8.3,,8.3,20.6,88.3,,88.3,86.5,11.3,,11.3,9.1,0.4,,0.4,4.4,,100.0,,100.0,93.5
3105719,2016,3524402.0,35045412.0,urbana,estadual,,30.7,,30.7,32.6,,5.3,,5.3,5.3,8.2,,8.2,9.6,97.4,,97.4,87.8,1.4,,1.4,4.7,1.2,,1.2,7.5,,100.0,,100.0,94.4
3105720,2016,3552205.0,35924885.0,urbana,estadual,,32.4,,32.4,38.6,,5.0,,5.0,4.5,11.6,,11.6,16.4,93.0,,93.0,91.3,0.2,,0.2,0.8,6.8,,6.8,7.9,,100.0,,100.0,100.0
3105721,2016,4310652.0,43155022.0,rural,estadual,,13.4,9.0,15.5,,,4.4,4.0,4.5,,35.1,9.4,48.4,,75.8,94.1,65.6,,22.1,5.9,31.1,,2.1,0.0,3.3,,,100.0,100.0,100.0,
3105722,2016,5105580.0,51015773.0,urbana,privada,13.3,15.3,18.2,11.8,9.7,4.0,4.1,4.0,4.4,4.4,0.7,1.1,0.0,3.4,98.6,99.0,97.9,100.0,1.4,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,90.9,83.3,88.9,85.7
3105723,2016,2202802.0,22088725.0,rural,municipal,3.7,18.2,13.0,19.5,,4.0,4.0,4.0,4.0,,52.7,30.8,56.4,,75.0,100.0,70.7,,22.7,0.0,26.7,,2.3,0.0,2.6,,0.0,60.0,0.0,75.0,
3105724,2016,3509502.0,35461635.0,urbana,estadual,,24.7,23.7,26.3,,,4.8,4.5,5.3,,8.1,6.3,10.8,,97.5,99.2,95.0,,0.3,0.0,0.6,,2.2,0.8,4.4,,,70.0,69.2,77.8,
3105725,2016,2610905.0,26058456.0,urbana,privada,6.7,13.5,11.4,16.8,6.0,3.9,4.6,4.5,4.7,4.7,1.1,1.1,1.2,11.1,99.4,98.9,100.0,100.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,16.7,60.0,33.3,92.3,100.0
3105726,2016,3543006.0,35662860.0,rural,municipal,10.0,20.0,18.0,,,5.0,5.0,5.0,,,18.3,18.3,,,96.4,96.4,,,3.6,3.6,,,0.0,0.0,,,50.0,75.0,100.0,66.7,
3105727,2016,2611606.0,26153084.0,urbana,privada,15.8,21.6,20.0,23.0,30.7,4.5,4.6,4.6,4.6,5.4,2.2,0.7,3.3,3.3,98.8,99.3,98.4,100.0,1.2,0.7,1.6,0.0,0.0,0.0,0.0,0.0,85.7,95.5,90.9,100.0,95.2
3105728,2016,2605202.0,26099241.0,urbana,municipal,19.8,28.7,26.0,32.5,,4.0,4.1,4.0,4.2,,36.4,26.9,46.9,,86.9,85.5,88.5,,9.6,12.6,6.1,,3.5,1.9,5.4,,50.0,78.3,81.8,80.0,
